"group_label","n_total","mean_age","mean_male","mean_diploma","mean_part_time","mean_formation","mean_experience_months","mean_monthly_wage"
0,4738525,31.9717188365578,0.493646440611794,0.643624334576688,0.226378010154816,6.08733934130335,47.3395039595655,NA
1,374667,34.0258496211302,0.574478136585288,0.659201370817286,0.163251884724376,5.81326865374152,57.1501520016441,NA
0,18596761,NA,NA,NA,NA,NA,NA,1412.03595241605
1,1576175,NA,NA,NA,NA,NA,NA,1625.22124873817
